Transaction_ID,Lease_ID,Transaction_Date,Category,Amount,Status
579,48,3/1/2025,Rent Charge,1613,Paid
580,48,3/1/2025,Payment,-1613,Paid
581,48,4/1/2025,Rent Charge,1613,Paid
582,48,4/1/2025,Payment,-1613,Paid
583,48,5/1/2025,Rent Charge,1613,Paid
584,48,5/4/2025,Payment,-1613,Paid
585,48,6/1/2025,Rent Charge,1613,Paid
586,48,6/3/2025,Payment,-1613,Paid
587,48,7/1/2025,Rent Charge,1613,Paid
588,48,7/2/2025,Payment,-1613,Paid
589,48,8/1/2025,Rent Charge,1613,Unpaid
590,48,9/1/2025,Rent Charge,1613,Paid
591,48,9/4/2025,Payment,-1613,Paid
592,48,10/1/2025,Rent Charge,1613,Paid
593,48,10/1/2025,Payment,-1613,Paid
594,48,11/1/2025,Rent Charge,1613,Paid
595,48,11/2/2025,Payment,-1613,Paid
596,48,12/1/2025,Rent Charge,1613,Paid
597,48,12/1/2025,Payment,-1613,Paid
598,49,1/1/2025,Rent Charge,1647,Paid
599,49,1/4/2025,Payment,-1647,Paid
600,49,2/1/2025,Rent Charge,1647,Paid
601,49,2/4/2025,Payment,-1647,Paid
602,49,3/1/2025,Rent Charge,1647,Unpaid
603,49,3/6/2025,Late Fee,100,Unpaid
604,49,4/1/2025,Rent Charge,1647,Paid
605,49,4/1/2025,Payment,-1647,Paid
606,49,5/1/2025,Rent Charge,1647,Paid
607,49,5/1/2025,Payment,-1647,Paid
608,50,1/1/2025,Rent Charge,1799,Paid
609,50,1/1/2025,Payment,-1799,Paid
610,50,2/1/2025,Rent Charge,1799,Paid
611,50,2/2/2025,Payment,-1799,Paid
612,50,3/1/2025,Rent Charge,1799,Paid
613,50,3/2/2025,Payment,-1799,Paid
614,50,4/1/2025,Rent Charge,1799,Paid
615,50,4/2/2025,Payment,-1799,Paid
616,50,5/1/2025,Rent Charge,1799,Paid
617,50,5/2/2025,Payment,-1799,Paid
618,50,6/1/2025,Rent Charge,1799,Paid
619,50,6/4/2025,Payment,-1799,Paid
620,50,7/1/2025,Rent Charge,1799,Paid
621,50,7/2/2025,Payment,-1799,Paid
622,50,8/1/2025,Rent Charge,1799,Paid
623,50,8/4/2025,Payment,-1799,Paid
624,50,9/1/2025,Rent Charge,1799,Paid
625,50,9/1/2025,Payment,-1799,Paid
626,50,10/1/2025,Rent Charge,1799,Paid
627,50,10/3/2025,Payment,-1799,Paid
628,50,11/1/2025,Rent Charge,1799,Paid
629,50,11/3/2025,Payment,-1799,Paid
630,51,1/1/2025,Rent Charge,1789,Paid
631,51,1/2/2025,Payment,-1789,Paid
632,51,2/1/2025,Rent Charge,1789,Paid
633,51,2/1/2025,Payment,-1789,Paid
634,51,3/1/2025,Rent Charge,1789,Paid
635,51,3/4/2025,Payment,-1789,Paid
636,51,4/1/2025,Rent Charge,1789,Paid
637,51,4/4/2025,Payment,-1789,Paid
638,51,5/1/2025,Rent Charge,1789,Paid
639,51,5/3/2025,Payment,-1789,Paid
640,51,6/1/2025,Rent Charge,1789,Paid
641,51,6/4/2025,Payment,-1789,Paid
642,51,7/1/2025,Rent Charge,1789,Paid
643,51,7/1/2025,Payment,-1789,Paid
644,52,1/1/2025,Rent Charge,1681,Paid
645,52,1/3/2025,Payment,-1681,Paid
646,52,2/1/2025,Rent Charge,1681,Paid
647,52,2/1/2025,Payment,-1681,Paid
648,53,1/1/2025,Rent Charge,1623,Paid
649,53,1/1/2025,Payment,-1623,Paid
650,53,2/1/2025,Rent Charge,1623,Paid
651,53,2/2/2025,Payment,-1623,Paid
652,53,3/1/2025,Rent Charge,1623,Paid
653,53,3/3/2025,Payment,-1623,Paid
654,53,4/1/2025,Rent Charge,1623,Paid
655,53,4/2/2025,Payment,-1623,Paid
656,53,5/1/2025,Rent Charge,1623,Paid
657,53,5/2/2025,Payment,-1623,Paid
658,53,6/1/2025,Rent Charge,1623,Paid
659,53,6/4/2025,Payment,-1623,Paid
660,53,7/1/2025,Rent Charge,1623,Paid
661,53,7/1/2025,Payment,-1623,Paid
662,53,8/1/2025,Rent Charge,1623,Paid
663,53,8/3/2025,Payment,-1623,Paid
664,53,9/1/2025,Rent Charge,1623,Paid
665,53,9/4/2025,Payment,-1623,Paid
666,53,10/1/2025,Rent Charge,1623,Paid
667,53,10/3/2025,Payment,-1623,Paid
668,54,10/1/2025,Rent Charge,1623,Paid
669,54,10/2/2025,Payment,-1623,Paid
670,54,11/1/2025,Rent Charge,1623,Paid
671,54,11/3/2025,Payment,-1623,Paid
672,54,12/1/2025,Rent Charge,1623,Paid
673,54,12/2/2025,Payment,-1623,Paid
674,55,1/1/2025,Rent Charge,1787,Unpaid
675,55,1/6/2025,Late Fee,100,Unpaid
676,55,2/1/2025,Rent Charge,1787,Paid
677,55,2/2/2025,Payment,-1787,Paid
678,56,1/1/2025,Rent Charge,1756,Paid
679,56,1/4/2025,Payment,-1756,Paid
680,56,2/1/2025,Rent Charge,1756,Paid
681,56,2/1/2025,Payment,-1756,Paid
682,56,3/1/2025,Rent Charge,1756,Paid
683,56,3/2/2025,Payment,-1756,Paid
684,56,4/1/2025,Rent Charge,1756,Paid
685,56,4/1/2025,Payment,-1756,Paid
686,56,5/1/2025,Rent Charge,1756,Paid
687,56,5/2/2025,Payment,-1756,Paid
688,56,6/1/2025,Rent Charge,1756,Paid
689,56,6/3/2025,Payment,-1756,Paid
690,56,7/1/2025,Rent Charge,1756,Paid
691,56,7/3/2025,Payment,-1756,Paid
692,56,8/1/2025,Rent Charge,1756,Paid
693,56,8/4/2025,Payment,-1756,Paid
694,56,9/1/2025,Rent Charge,1756,Paid
695,56,9/4/2025,Payment,-1756,Paid
696,56,10/1/2025,Rent Charge,1756,Paid
697,56,10/4/2025,Payment,-1756,Paid
698,57,1/1/2025,Rent Charge,1644,Paid
699,57,1/4/2025,Payment,-1644,Paid
700,58,1/1/2025,Rent Charge,1688,Paid
701,58,1/3/2025,Payment,-1688,Paid
702,58,2/1/2025,Rent Charge,1688,Paid
703,58,2/2/2025,Payment,-1688,Paid
704,58,3/1/2025,Rent Charge,1688,Paid
705,58,3/3/2025,Payment,-1688,Paid
706,58,4/1/2025,Rent Charge,1688,Paid
707,58,4/1/2025,Payment,-1688,Paid
708,58,5/1/2025,Rent Charge,1688,Paid
709,58,5/2/2025,Payment,-1688,Paid
710,58,6/1/2025,Rent Charge,1688,Paid
711,58,6/2/2025,Payment,-1688,Paid
712,59,1/1/2025,Rent Charge,1608,Paid
713,59,1/3/2025,Payment,-1608,Paid
714,59,2/1/2025,Rent Charge,1608,Paid
715,59,2/1/2025,Payment,-1608,Paid
716,59,3/1/2025,Rent Charge,1608,Paid
717,59,3/2/2025,Payment,-1608,Paid
718,59,4/1/2025,Rent Charge,1608,Paid
719,59,4/1/2025,Payment,-1608,Paid
720,59,5/1/2025,Rent Charge,1608,Paid
721,59,5/4/2025,Payment,-1608,Paid
722,59,6/1/2025,Rent Charge,1608,Paid
723,59,6/1/2025,Payment,-1608,Paid
724,59,7/1/2025,Rent Charge,1608,Paid
725,59,7/2/2025,Payment,-1608,Paid
726,60,1/1/2025,Rent Charge,1728,Paid
727,60,1/2/2025,Payment,-1728,Paid
728,60,2/1/2025,Rent Charge,1728,Unpaid
729,60,2/6/2025,Late Fee,100,Unpaid
730,61,1/1/2025,Rent Charge,1662,Paid
731,61,1/1/2025,Payment,-1662,Paid
732,61,2/1/2025,Rent Charge,1662,Paid
733,61,2/2/2025,Payment,-1662,Paid
734,61,3/1/2025,Rent Charge,1662,Unpaid
735,61,4/1/2025,Rent Charge,1662,Paid
736,61,4/1/2025,Payment,-1662,Paid
737,62,1/1/2025,Rent Charge,1680,Paid
738,62,1/3/2025,Payment,-1680,Paid
739,62,2/1/2025,Rent Charge,1680,Paid
740,62,2/2/2025,Payment,-1680,Paid
741,62,3/1/2025,Rent Charge,1680,Paid
742,62,3/1/2025,Payment,-1680,Paid
743,62,4/1/2025,Rent Charge,1680,Paid
744,62,4/2/2025,Payment,-1680,Paid
745,62,5/1/2025,Rent Charge,1680,Paid
746,62,5/4/2025,Payment,-1680,Paid
747,62,6/1/2025,Rent Charge,1680,Paid
748,62,6/3/2025,Payment,-1680,Paid
749,62,7/1/2025,Rent Charge,1680,Paid
750,62,7/1/2025,Payment,-1680,Paid
751,62,8/1/2025,Rent Charge,1680,Paid
752,62,8/1/2025,Payment,-1680,Paid
753,62,9/1/2025,Rent Charge,1680,Paid
754,62,9/4/2025,Payment,-1680,Paid
755,62,10/1/2025,Rent Charge,1680,Paid
756,62,10/3/2025,Payment,-1680,Paid
757,63,1/1/2025,Rent Charge,1762,Paid
758,63,1/1/2025,Payment,-1762,Paid
759,63,2/1/2025,Rent Charge,1762,Paid
760,63,2/3/2025,Payment,-1762,Paid
761,63,3/1/2025,Rent Charge,1762,Paid
762,63,3/2/2025,Payment,-1762,Paid
763,63,4/1/2025,Rent Charge,1762,Paid
764,63,4/3/2025,Payment,-1762,Paid
765,63,5/1/2025,Rent Charge,1762,Paid
766,63,5/4/2025,Payment,-1762,Paid
767,63,6/1/2025,Rent Charge,1762,Paid
768,63,6/3/2025,Payment,-1762,Paid
769,63,7/1/2025,Rent Charge,1762,Paid
770,63,7/3/2025,Payment,-1762,Paid
771,63,8/1/2025,Rent Charge,1762,Paid
772,63,8/1/2025,Payment,-1762,Paid
773,63,9/1/2025,Rent Charge,1762,Paid
774,63,9/3/2025,Payment,-1762,Paid
775,63,10/1/2025,Rent Charge,1762,Paid
776,63,10/2/2025,Payment,-1762,Paid
777,63,11/1/2025,Rent Charge,1762,Paid
778,63,11/4/2025,Payment,-1762,Paid
779,64,1/1/2025,Rent Charge,1632,Paid
780,64,1/3/2025,Payment,-1632,Paid
781,64,2/1/2025,Rent Charge,1632,Paid
782,64,2/1/2025,Payment,-1632,Paid
783,64,3/1/2025,Rent Charge,1632,Paid
784,64,3/2/2025,Payment,-1632,Paid
785,64,4/1/2025,Rent Charge,1632,Paid
786,64,4/4/2025,Payment,-1632,Paid
787,64,5/1/2025,Rent Charge,1632,Paid
788,64,5/2/2025,Payment,-1632,Paid
789,64,6/1/2025,Rent Charge,1632,Paid
790,64,6/1/2025,Payment,-1632,Paid
791,64,7/1/2025,Rent Charge,1632,Paid
792,64,7/3/2025,Payment,-1632,Paid
793,64,8/1/2025,Rent Charge,1632,Paid
794,64,8/4/2025,Payment,-1632,Paid
795,64,9/1/2025,Rent Charge,1632,Paid
796,64,9/3/2025,Payment,-1632,Paid
797,64,10/1/2025,Rent Charge,1632,Paid
798,64,10/2/2025,Payment,-1632,Paid
799,65,1/1/2025,Rent Charge,1640,Paid
800,65,1/1/2025,Payment,-1640,Paid
801,65,2/1/2025,Rent Charge,1640,Paid
802,65,2/1/2025,Payment,-1640,Paid
803,65,3/1/2025,Rent Charge,1640,Paid
804,65,3/2/2025,Payment,-1640,Paid
805,65,4/1/2025,Rent Charge,1640,Paid
806,65,4/2/2025,Payment,-1640,Paid
807,65,5/1/2025,Rent Charge,1640,Paid
808,65,5/1/2025,Payment,-1640,Paid
809,66,1/1/2025,Rent Charge,1734,Paid
810,66,1/2/2025,Payment,-1734,Paid
811,66,2/1/2025,Rent Charge,1734,Paid
812,66,2/3/2025,Payment,-1734,Paid
813,66,3/1/2025,Rent Charge,1734,Paid
814,66,3/4/2025,Payment,-1734,Paid
815,66,4/1/2025,Rent Charge,1734,Paid
816,66,4/4/2025,Payment,-1734,Paid
817,67,1/1/2025,Rent Charge,2167,Paid
818,67,1/3/2025,Payment,-2167,Paid
819,67,2/1/2025,Rent Charge,2167,Paid
820,67,2/1/2025,Payment,-2167,Paid
821,67,3/1/2025,Rent Charge,2167,Paid
822,67,3/1/2025,Payment,-2167,Paid
823,67,4/1/2025,Rent Charge,2167,Paid
824,67,4/4/2025,Payment,-2167,Paid
825,67,5/1/2025,Rent Charge,2167,Paid
826,67,5/2/2025,Payment,-2167,Paid
827,67,6/1/2025,Rent Charge,2167,Paid
828,67,6/3/2025,Payment,-2167,Paid
829,67,7/1/2025,Rent Charge,2167,Paid
830,67,7/2/2025,Payment,-2167,Paid
831,67,8/1/2025,Rent Charge,2167,Paid
832,67,8/1/2025,Payment,-2167,Paid
833,67,9/1/2025,Rent Charge,2167,Paid
834,67,9/1/2025,Payment,-2167,Paid
835,67,10/1/2025,Rent Charge,2167,Paid
836,67,10/4/2025,Payment,-2167,Paid
837,67,11/1/2025,Rent Charge,2167,Paid
838,67,11/4/2025,Payment,-2167,Paid
839,67,12/1/2025,Rent Charge,2167,Paid
840,67,12/3/2025,Payment,-2167,Paid
841,68,1/1/2025,Rent Charge,1947,Paid
842,68,1/4/2025,Payment,-1947,Paid
843,68,2/1/2025,Rent Charge,1947,Unpaid
844,68,3/1/2025,Rent Charge,1947,Paid
845,68,3/2/2025,Payment,-1947,Paid
846,68,4/1/2025,Rent Charge,1947,Paid
847,68,4/4/2025,Payment,-1947,Paid
848,68,5/1/2025,Rent Charge,1947,Paid
849,68,5/1/2025,Payment,-1947,Paid
850,68,6/1/2025,Rent Charge,1947,Paid
851,68,6/1/2025,Payment,-1947,Paid
852,68,7/1/2025,Rent Charge,1947,Paid
853,68,7/2/2025,Payment,-1947,Paid
854,68,8/1/2025,Rent Charge,1947,Paid
855,68,8/2/2025,Payment,-1947,Paid
856,68,9/1/2025,Rent Charge,1947,Paid
857,68,9/3/2025,Payment,-1947,Paid
858,68,10/1/2025,Rent Charge,1947,Paid
859,68,10/3/2025,Payment,-1947,Paid
860,68,11/1/2025,Rent Charge,1947,Paid
861,68,11/4/2025,Payment,-1947,Paid
862,69,1/1/2025,Rent Charge,2115,Paid
863,69,1/4/2025,Payment,-2115,Paid
864,69,2/1/2025,Rent Charge,2115,Paid
865,69,2/3/2025,Payment,-2115,Paid
866,70,3/1/2025,Rent Charge,2115,Paid
867,70,3/3/2025,Payment,-2115,Paid
868,70,4/1/2025,Rent Charge,2115,Paid
869,70,4/4/2025,Payment,-2115,Paid
870,70,5/1/2025,Rent Charge,2115,Unpaid
871,70,5/6/2025,Late Fee,100,Unpaid
872,70,6/1/2025,Rent Charge,2115,Paid
873,70,6/2/2025,Payment,-2115,Paid
874,70,7/1/2025,Rent Charge,2115,Paid
875,70,7/2/2025,Payment,-2115,Paid
876,70,8/1/2025,Rent Charge,2115,Paid
877,70,8/1/2025,Payment,-2115,Paid
878,70,9/1/2025,Rent Charge,2115,Paid
879,70,9/3/2025,Payment,-2115,Paid
880,70,10/1/2025,Rent Charge,2115,Paid
881,70,10/2/2025,Payment,-2115,Paid
882,70,11/1/2025,Rent Charge,2115,Paid
883,70,11/1/2025,Payment,-2115,Paid
884,70,12/1/2025,Rent Charge,2115,Paid
885,70,12/3/2025,Payment,-2115,Paid
886,71,1/1/2025,Rent Charge,1998,Paid
887,71,1/2/2025,Payment,-1998,Paid
888,71,2/1/2025,Rent Charge,1998,Paid
889,71,2/4/2025,Payment,-1998,Paid
890,71,3/1/2025,Rent Charge,1998,Paid
891,71,3/1/2025,Payment,-1998,Paid
892,71,4/1/2025,Rent Charge,1998,Paid
893,71,4/2/2025,Payment,-1998,Paid
894,71,5/1/2025,Rent Charge,1998,Paid
895,71,5/1/2025,Payment,-1998,Paid
896,71,6/1/2025,Rent Charge,1998,Paid
897,71,6/2/2025,Payment,-1998,Paid
898,71,7/1/2025,Rent Charge,1998,Paid
899,71,7/3/2025,Payment,-1998,Paid
900,71,8/1/2025,Rent Charge,1998,Paid
901,71,8/3/2025,Payment,-1998,Paid
902,71,9/1/2025,Rent Charge,1998,Paid
903,71,9/4/2025,Payment,-1998,Paid
904,72,10/1/2025,Rent Charge,1998,Paid
905,72,10/2/2025,Payment,-1998,Paid
906,72,11/1/2025,Rent Charge,1998,Paid
907,72,11/3/2025,Payment,-1998,Paid
908,72,12/1/2025,Rent Charge,1998,Paid
909,72,12/4/2025,Payment,-1998,Paid
910,73,1/1/2025,Rent Charge,2113,Paid
911,73,1/4/2025,Payment,-2113,Paid
912,73,2/1/2025,Rent Charge,2113,Paid
913,73,2/2/2025,Payment,-2113,Paid
914,73,3/1/2025,Rent Charge,2113,Unpaid
915,73,4/1/2025,Rent Charge,2113,Paid
916,73,4/1/2025,Payment,-2113,Paid
917,73,5/1/2025,Rent Charge,2113,Paid
918,73,5/3/2025,Payment,-2113,Paid
919,73,6/1/2025,Rent Charge,2113,Paid
920,73,6/1/2025,Payment,-2113,Paid
921,73,7/1/2025,Rent Charge,2113,Paid
922,73,7/1/2025,Payment,-2113,Paid
923,74,1/1/2025,Rent Charge,2126,Paid
924,74,1/2/2025,Payment,-2126,Paid
925,74,2/1/2025,Rent Charge,2126,Unpaid
926,75,1/1/2025,Rent Charge,2030,Paid
927,75,1/1/2025,Payment,-2030,Paid
928,75,2/1/2025,Rent Charge,2030,Unpaid
929,75,2/6/2025,Late Fee,100,Unpaid
930,75,3/1/2025,Rent Charge,2030,Paid
931,75,3/1/2025,Payment,-2030,Paid
932,75,4/1/2025,Rent Charge,2030,Paid
933,75,4/2/2025,Payment,-2030,Paid
934,75,5/1/2025,Rent Charge,2030,Paid
935,75,5/4/2025,Payment,-2030,Paid
936,75,6/1/2025,Rent Charge,2030,Paid
937,75,6/3/2025,Payment,-2030,Paid
938,75,7/1/2025,Rent Charge,2030,Paid
939,75,7/3/2025,Payment,-2030,Paid
940,75,8/1/2025,Rent Charge,2030,Paid
941,75,8/3/2025,Payment,-2030,Paid
942,75,9/1/2025,Rent Charge,2030,Paid
943,75,9/1/2025,Payment,-2030,Paid
944,75,10/1/2025,Rent Charge,2030,Paid
945,75,10/4/2025,Payment,-2030,Paid
946,75,11/1/2025,Rent Charge,2030,Paid
947,75,11/2/2025,Payment,-2030,Paid
948,76,1/1/2025,Rent Charge,1904,Paid
949,76,1/3/2025,Payment,-1904,Paid
950,76,2/1/2025,Rent Charge,1904,Paid
951,76,2/4/2025,Payment,-1904,Paid
952,76,3/1/2025,Rent Charge,1904,Unpaid
953,76,3/6/2025,Late Fee,100,Unpaid
954,76,4/1/2025,Rent Charge,1904,Paid
955,76,4/2/2025,Payment,-1904,Paid
956,76,5/1/2025,Rent Charge,1904,Paid
957,76,5/3/2025,Payment,-1904,Paid
958,76,6/1/2025,Rent Charge,1904,Paid
959,76,6/4/2025,Payment,-1904,Paid
960,77,1/1/2025,Rent Charge,2182,Paid
961,77,1/2/2025,Payment,-2182,Paid
962,77,2/1/2025,Rent Charge,2182,Paid
963,77,2/4/2025,Payment,-2182,Paid
964,77,3/1/2025,Rent Charge,2182,Paid
965,77,3/2/2025,Payment,-2182,Paid
966,78,1/1/2025,Rent Charge,2106,Paid
967,78,1/3/2025,Payment,-2106,Paid
968,78,2/1/2025,Rent Charge,2106,Paid
969,78,2/3/2025,Payment,-2106,Paid
970,78,3/1/2025,Rent Charge,2106,Paid
971,78,3/1/2025,Payment,-2106,Paid
972,78,4/1/2025,Rent Charge,2106,Paid
973,78,4/1/2025,Payment,-2106,Paid
974,78,5/1/2025,Rent Charge,2106,Paid
975,78,5/1/2025,Payment,-2106,Paid
976,78,6/1/2025,Rent Charge,2106,Paid
977,78,6/1/2025,Payment,-2106,Paid
978,78,7/1/2025,Rent Charge,2106,Paid
979,78,7/3/2025,Payment,-2106,Paid
980,78,8/1/2025,Rent Charge,2106,Paid
981,78,8/4/2025,Payment,-2106,Paid
982,78,9/1/2025,Rent Charge,2106,Paid
983,78,9/3/2025,Payment,-2106,Paid
984,78,10/1/2025,Rent Charge,2106,Paid
985,78,10/2/2025,Payment,-2106,Paid
986,78,11/1/2025,Rent Charge,2106,Paid
987,78,11/1/2025,Payment,-2106,Paid
988,78,12/1/2025,Rent Charge,2106,Paid
989,78,12/1/2025,Payment,-2106,Paid
990,79,1/1/2025,Rent Charge,1941,Unpaid
991,79,1/6/2025,Late Fee,100,Unpaid
992,79,2/1/2025,Rent Charge,1941,Paid
993,79,2/2/2025,Payment,-1941,Paid
994,79,3/1/2025,Rent Charge,1941,Paid
995,79,3/2/2025,Payment,-1941,Paid
996,79,4/1/2025,Rent Charge,1941,Paid
997,79,4/1/2025,Payment,-1941,Paid
998,79,5/1/2025,Rent Charge,1941,Paid
999,79,5/3/2025,Payment,-1941,Paid
1000,79,6/1/2025,Rent Charge,1941,Paid
1001,79,6/3/2025,Payment,-1941,Paid
1002,79,7/1/2025,Rent Charge,1941,Paid
1003,79,7/4/2025,Payment,-1941,Paid
1004,79,8/1/2025,Rent Charge,1941,Paid
1005,79,8/2/2025,Payment,-1941,Paid
1006,79,9/1/2025,Rent Charge,1941,Paid
1007,79,9/3/2025,Payment,-1941,Paid
1008,80,1/1/2025,Rent Charge,2078,Paid
1009,80,1/1/2025,Payment,-2078,Paid
1010,80,2/1/2025,Rent Charge,2078,Paid
1011,80,2/4/2025,Payment,-2078,Paid
1012,80,3/1/2025,Rent Charge,2078,Paid
1013,80,3/1/2025,Payment,-2078,Paid
1014,80,4/1/2025,Rent Charge,2078,Paid
1015,80,4/1/2025,Payment,-2078,Paid
1016,80,5/1/2025,Rent Charge,2078,Paid
1017,80,5/2/2025,Payment,-2078,Paid
1018,80,6/1/2025,Rent Charge,2078,Paid
1019,80,6/2/2025,Payment,-2078,Paid
1020,81,7/1/2025,Rent Charge,2078,Paid
1021,81,7/3/2025,Payment,-2078,Paid
1022,81,8/1/2025,Rent Charge,2078,Paid
1023,81,8/3/2025,Payment,-2078,Paid
1024,81,9/1/2025,Rent Charge,2078,Unpaid
1025,81,9/6/2025,Late Fee,100,Unpaid
1026,81,10/1/2025,Rent Charge,2078,Paid
1027,81,10/4/2025,Payment,-2078,Paid
1028,81,11/1/2025,Rent Charge,2078,Paid
1029,81,11/3/2025,Payment,-2078,Paid
1030,81,12/1/2025,Rent Charge,2078,Paid
1031,81,12/1/2025,Payment,-2078,Paid
1032,82,1/1/2025,Rent Charge,2130,Paid
1033,82,1/2/2025,Payment,-2130,Paid
1034,82,2/1/2025,Rent Charge,2130,Paid
1035,82,2/2/2025,Payment,-2130,Paid
1036,82,3/1/2025,Rent Charge,2130,Paid
1037,82,3/2/2025,Payment,-2130,Paid
1038,83,1/1/2025,Rent Charge,1995,Paid
1039,83,1/3/2025,Payment,-1995,Paid
1040,83,2/1/2025,Rent Charge,1995,Paid
1041,83,2/1/2025,Payment,-1995,Paid
1042,84,2/1/2025,Rent Charge,1995,Paid
1043,84,2/3/2025,Payment,-1995,Paid
1044,84,3/1/2025,Rent Charge,1995,Paid
1045,84,3/3/2025,Payment,-1995,Paid
1046,84,4/1/2025,Rent Charge,1995,Paid
1047,84,4/4/2025,Payment,-1995,Paid
1048,84,5/1/2025,Rent Charge,1995,Paid
1049,84,5/3/2025,Payment,-1995,Paid
1050,84,6/1/2025,Rent Charge,1995,Paid
1051,84,6/3/2025,Payment,-1995,Paid
1052,84,7/1/2025,Rent Charge,1995,Paid
1053,84,7/1/2025,Payment,-1995,Paid
1054,84,8/1/2025,Rent Charge,1995,Paid
1055,84,8/1/2025,Payment,-1995,Paid
1056,84,9/1/2025,Rent Charge,1995,Paid
1057,84,9/4/2025,Payment,-1995,Paid
1058,84,10/1/2025,Rent Charge,1995,Paid
1059,84,10/1/2025,Payment,-1995,Paid
1060,84,11/1/2025,Rent Charge,1995,Paid
1061,84,11/4/2025,Payment,-1995,Paid
1062,84,12/1/2025,Rent Charge,1995,Paid
1063,84,12/1/2025,Payment,-1995,Paid
1064,85,1/1/2025,Rent Charge,2121,Paid
1065,85,1/3/2025,Payment,-2121,Paid
1066,85,2/1/2025,Rent Charge,2121,Paid
1067,85,2/1/2025,Payment,-2121,Paid
1068,85,3/1/2025,Rent Charge,2121,Paid
1069,85,3/1/2025,Payment,-2121,Paid
1070,85,4/1/2025,Rent Charge,2121,Paid
1071,85,4/1/2025,Payment,-2121,Paid
1072,86,1/1/2025,Rent Charge,2070,Paid
1073,86,1/4/2025,Payment,-2070,Paid
1074,86,2/1/2025,Rent Charge,2070,Paid
1075,86,2/1/2025,Payment,-2070,Paid
1076,87,1/1/2025,Rent Charge,1935,Paid
1077,87,1/1/2025,Payment,-1935,Paid
1078,87,2/1/2025,Rent Charge,1935,Paid
1079,87,2/4/2025,Payment,-1935,Paid
1080,87,3/1/2025,Rent Charge,1935,Paid
1081,87,3/2/2025,Payment,-1935,Paid
1082,87,4/1/2025,Rent Charge,1935,Paid
1083,87,4/1/2025,Payment,-1935,Paid
1084,87,5/1/2025,Rent Charge,1935,Paid
1085,87,5/1/2025,Payment,-1935,Paid
1086,87,6/1/2025,Rent Charge,1935,Paid
1087,87,6/2/2025,Payment,-1935,Paid
1088,87,7/1/2025,Rent Charge,1935,Paid
1089,87,7/4/2025,Payment,-1935,Paid
1090,87,8/1/2025,Rent Charge,1935,Paid
1091,87,8/3/2025,Payment,-1935,Paid
1092,88,1/1/2025,Rent Charge,2059,Paid
1093,88,1/4/2025,Payment,-2059,Paid
1094,88,2/1/2025,Rent Charge,2059,Paid
1095,88,2/2/2025,Payment,-2059,Paid
1096,89,1/1/2025,Rent Charge,2086,Paid
1097,89,1/3/2025,Payment,-2086,Paid
1098,89,2/1/2025,Rent Charge,2086,Paid
1099,89,2/2/2025,Payment,-2086,Paid
1100,89,3/1/2025,Rent Charge,2086,Paid
1101,89,3/2/2025,Payment,-2086,Paid
1102,89,4/1/2025,Rent Charge,2086,Paid
1103,89,4/3/2025,Payment,-2086,Paid
1104,89,5/1/2025,Rent Charge,2086,Paid
1105,89,5/4/2025,Payment,-2086,Paid
1106,89,6/1/2025,Rent Charge,2086,Paid
1107,89,6/4/2025,Payment,-2086,Paid
1108,89,7/1/2025,Rent Charge,2086,Paid
1109,89,7/2/2025,Payment,-2086,Paid
1110,89,8/1/2025,Rent Charge,2086,Paid
1111,89,8/3/2025,Payment,-2086,Paid
1112,89,9/1/2025,Rent Charge,2086,Paid
1113,89,9/3/2025,Payment,-2086,Paid
1114,89,10/1/2025,Rent Charge,2086,Paid
1115,89,10/1/2025,Payment,-2086,Paid
1116,90,1/1/2025,Rent Charge,2183,Paid
1117,90,1/1/2025,Payment,-2183,Paid
1118,90,2/1/2025,Rent Charge,2183,Paid
1119,90,2/4/2025,Payment,-2183,Paid
1120,90,3/1/2025,Rent Charge,2183,Paid
1121,90,3/4/2025,Payment,-2183,Paid
1122,91,1/1/2025,Rent Charge,2069,Paid
1123,91,1/4/2025,Payment,-2069,Paid
1124,91,2/1/2025,Rent Charge,2069,Paid
1125,91,2/1/2025,Payment,-2069,Paid
1126,91,3/1/2025,Rent Charge,2069,Paid
1127,91,3/3/2025,Payment,-2069,Paid
1128,91,4/1/2025,Rent Charge,2069,Paid
1129,91,4/4/2025,Payment,-2069,Paid
1130,92,1/1/2025,Rent Charge,1961,Paid
1131,92,1/2/2025,Payment,-1961,Paid
1132,92,2/1/2025,Rent Charge,1961,Paid
1133,92,2/1/2025,Payment,-1961,Paid
1134,92,3/1/2025,Rent Charge,1961,Paid
1135,92,3/4/2025,Payment,-1961,Paid
1136,92,4/1/2025,Rent Charge,1961,Paid
1137,92,4/3/2025,Payment,-1961,Paid
1138,92,5/1/2025,Rent Charge,1961,Paid
1139,92,5/2/2025,Payment,-1961,Paid
1140,93,5/1/2025,Rent Charge,1961,Paid
1141,93,5/1/2025,Payment,-1961,Paid
1142,93,6/1/2025,Rent Charge,1961,Paid
1143,93,6/3/2025,Payment,-1961,Paid
1144,93,7/1/2025,Rent Charge,1961,Paid
1145,93,7/4/2025,Payment,-1961,Paid
1146,93,8/1/2025,Rent Charge,1961,Paid
1147,93,8/1/2025,Payment,-1961,Paid
1148,93,9/1/2025,Rent Charge,1961,Paid
1149,93,9/2/2025,Payment,-1961,Paid
1150,93,10/1/2025,Rent Charge,1961,Paid
1151,93,10/4/2025,Payment,-1961,Paid
